            geopack_08_dp    spacepy  spacepy-irbem  spiceypy1  spiceypy2      sunpy   pyspedas
2010-09-20      23.437883  23.438431      23.440076  23.437908  23.437908  23.433347  23.437883
2010-09-21      23.437883  23.438439      23.440080  23.437905  23.437905  23.433346  23.437883
2010-09-22      23.437882  23.438443      23.440082  23.437901  23.437901  23.433343  23.437882
2010-09-23      23.437882  23.438443      23.440083  23.437897  23.437897  23.433336  23.437882
2010-09-24      23.437881  23.438438      23.440083  23.437892  23.437892  23.433325  23.437881
2010-09-25      23.437881  23.438428      23.440081  23.437888  23.437888  23.433311  23.437881
2010-09-26      23.437881  23.438416      23.440077  23.437883  23.437883  23.433296  23.437881
2010-09-27      23.437880  23.438401      23.440073  23.437880  23.437880  23.433282  23.437880
2010-09-28      23.437880  23.438386      23.440067  23.437878  23.437878  23.433270  23.437880
2010-09-29      23.437880  23.438374      23.440059  23.437877  23.437877  23.433263  23.437880
2010-09-30      23.437879  23.438367      23.440050  23.437878  23.437878  23.433264  23.437879
2010-10-01      23.437879  23.438365      23.440040  23.437880  23.437880  23.433273  23.437879
2010-10-02      23.437879  23.438368      23.440029  23.437884  23.437884  23.433291  23.437879
2010-10-03      23.437878  23.438377      23.440016  23.437888  23.437888  23.433315  23.437878
2010-10-04      23.437878  23.438387      23.440001  23.437893  23.437893  23.433344  23.437878
2010-10-05      23.437878  23.438395      23.439986  23.437897  23.437897  23.433372  23.437878
2010-10-06      23.437877  23.438397      23.439969  23.437901  23.437901  23.433395  23.437877
2010-10-07      23.437877  23.438392      23.439951  23.437903  23.437903  23.433410  23.437877
2010-10-08      23.437876  23.438378      23.439931  23.437903  23.437903  23.433416  23.437876
2010-10-09      23.437876  23.438358      23.439910  23.437901  23.437901  23.433416  23.437876
2010-10-10      23.437876  23.438337      23.439888  23.437895  23.437895  23.433413  23.437876
2010-10-11      23.437875  23.438319      23.439865  23.437887  23.437887  23.433412  23.437875
2010-10-12      23.437875  23.438305      23.439841  23.437877  23.437877  23.433415  23.437875
